num_cities,optimal_cost,optimal_solve_time,num_clusters,clustering_time,high_level_cluster_solution_time,cluster_solve_time,cluster_total_time,cluster_optimal_cost,cluser_optimality,speedup
280,2688.0,3.123103,15,0.015163,0.013438,0.258626,2.955769,2949.0,0.911495422177,1.05661267846
280,2688.0,3.123103,16,0.014134,0.01264,0.236864,3.313803,2954.0,0.909952606635,0.942452825349
280,2688.0,3.123103,17,0.014077,0.019549,0.222154,3.673312,2993.0,0.898095556298,0.850214465855
280,2688.0,3.123103,18,0.014522,0.02167,0.219864,4.097441,3014.0,0.891838088918,0.762208168464
280,2688.0,3.123103,19,0.014829,0.033858,0.189147,4.451329,3053.0,0.880445463479,0.701611361461
280,2688.0,3.123103,20,0.013078,0.023559,0.176816,4.823024,3061.0,0.878144397256,0.647540422772
493,36400.0,11.946254,2,0.076252,0.001077,8.319265,8.75863,36470.0,0.998080614203,1.36394093597
493,36400.0,11.946254,3,0.080303,0.00090800000001,4.252107,4.884489,37073.0,0.981846626925,2.44575307673
493,36400.0,11.946254,4,0.080801,0.00102800000001,3.834955,4.673416,37345.0,0.974695407685,2.55621455484
493,36400.0,11.946254,5,0.078885,0.00118099999999,3.565089,4.750286,37762.0,0.963931995127,2.5148494217
493,36400.0,11.946254,6,0.078057,0.001566,3.52031,5.067274,37416.0,0.972845841351,2.35753069599
493,36400.0,11.946254,7,0.082274,0.001784,3.278476,5.226354,37582.0,0.968548773349,2.28577206978
493,36400.0,11.946254,8,0.080252,0.00192799999999,2.380445,4.973291,38067.0,0.956208789765,2.40208224293
493,36400.0,11.946254,9,0.079504,0.002618,1.36347,4.40833,38108.0,0.955180014695,2.7099273421
493,36400.0,11.946254,10,0.085554,0.002951,1.342889,5.371389,38397.0,0.947990728442,2.22405303358
493,36400.0,11.946254,11,0.074518,0.003642,1.305963,5.997749,38599.0,0.943029612166,1.99178958639
493,36400.0,11.946254,12,0.075703,0.00451899999999,1.309854,6.606662,38699.0,0.940592780175,1.80821328532
493,36400.0,11.946254,13,0.078446,0.006383,1.266559,7.496015,38865.0,0.936575324842,1.59368064231
493,36400.0,11.946254,14,0.075985,0.009942,0.829752,7.822489,38821.0,0.937636846037,1.52716788736
493,36400.0,11.946254,15,0.077958,0.00933699999999,0.815854,8.645318,39165.0,0.929401251117,1.38181776541
493,36400.0,11.946254,16,0.077315,0.012175,0.751157,9.520268,39215.0,0.928216243784,1.25482328859
493,36400.0,11.946254,17,0.075593,0.015308,0.781172,11.162295,39150.0,0.92975734355,1.07023277919
493,36400.0,11.946254,18,0.080467,0.025735,0.722512,12.399046,39194.0,0.928713578609,0.963481706576
493,36400.0,11.946254,19,0.085104,0.022273,0.890743,14.071602,39290.0,0.926444387885,0.848961902135
493,36400.0,11.946254,20,0.170638,0.018453,0.742537,15.128871,39577.0,0.919726103545,0.789632881396
575,6814.0,14.406184,2,0.118505,0.000792999999987,6.015961,6.622573,6859.0,0.993439276863,2.17531524379
575,6814.0,14.406184,3,0.128581,0.000981999999993,3.161848,4.019099,6987.0,0.975239730929,3.58443123695
575,6814.0,14.406184,4,0.133771,0.001386,2.449392,3.628083,7233.0,0.942071063183,3.97074267595
575,6814.0,14.406184,5,0.125293,0.00165699999999,2.112116,3.713023,7197.0,0.946783381965,3.87990701916
575,6814.0,14.406184,6,0.125021,0.00213400000001,1.817805,3.962642,7128.0,0.955948372615,3.63549974991
575,6814.0,14.406184,7,0.133491,0.002388,1.78415,4.528191,7209.0,0.945207379664,3.18144353893
575,6814.0,14.406184,8,0.129165,0.003376,1.600219,5.133591,7282.0,0.935731941774,2.80625862091
575,6814.0,14.406184,9,0.121758,0.00561800000003,1.447871,5.840548,7254.0,0.939343810312,2.46658087563
575,6814.0,14.406184,10,0.125371,0.00479799999999,1.301388,6.517074,7311.0,0.932020243469,2.21052944926
575,6814.0,14.406184,11,0.137143,0.004752,1.155124,7.331875,7302.0,0.933168994796,1.96487037763
575,6814.0,14.406184,12,0.121584,0.00637399999999,1.13138,8.405199,7311.0,0.932020243469,1.71396108528
575,6814.0,14.406184,13,0.123881,0.009142,1.084943,9.581105,7288.0,0.934961580681,1.50360360313
575,6814.0,14.406184,14,0.124169,0.01114,1.174722,11.297307,7296.0,0.933936403509,1.27518744069
575,6814.0,14.406184,15,0.128805,0.020366,1.098123,12.878164,7311.0,0.932020243469,1.11865200661
575,6814.0,14.406184,16,0.136209,0.020725,0.99385,13.743603,7264.0,0.938050660793,1.0482101382
575,6814.0,14.406184,17,0.130475,0.016074,0.928266,15.233906,7267.0,0.937663409935,0.945665806261
575,6814.0,14.406184,18,0.128742,0.019333,0.84804,16.761184,7285.0,0.935346602608,0.859496799271
575,6814.0,14.406184,19,0.135249,0.022842,1.13249,20.824591,7309.0,0.932275277056,0.691787128016
575,6814.0,14.406184,20,0.143907,0.0236,0.924972,22.981967,7342.0,0.928084990466,0.626847301626
657,50466.0,18.320219,2,0.314028,0.000635999999986,19.556944,20.547549,50465.0,1.00001981571,0.891601183187
657,50466.0,18.320219,3,0.189532,0.000929999999983,9.079884,10.232814,53290.0,0.947006943141,1.79034027199
657,50466.0,18.320219,4,0.18087,0.000974999999983,5.405253,6.946203,52695.0,0.957699971534,2.63744365087
657,50466.0,18.320219,5,0.18581,0.00146000000001,4.881165,6.983891,52306.0,0.964822391313,2.62321090063
657,50466.0,18.320219,6,0.202503,0.00166300000001,3.818423,6.674134,52203.0,0.966726050227,2.7449582223
657,50466.0,18.320219,7,0.192779,0.00185799999997,2.840865,6.438034,52478.0,0.961660124243,2.84562321355
657,50466.0,18.320219,8,0.193562,0.00223700000004,2.356849,6.94089,53167.0,0.949197810672,2.6394625185
657,50466.0,18.320219,9,0.188021,0.00311700000003,2.193097,7.907194,53183.0,0.948912246395,2.31690521315
657,50466.0,18.320219,10,0.191765,0.00420199999996,2.090204,9.136546,53257.0,0.947593743545,2.00515807615
657,50466.0,18.320219,11,0.205714,0.00418100000002,1.815966,10.056396,52994.0,0.952296486395,1.82174797015
657,50466.0,18.320219,12,0.188981,0.010675,1.73726,11.593174,52856.0,0.954782806115,1.5802591249
657,50466.0,18.320219,13,0.30456,0.00684799999999,1.321204,12.40683,53034.0,0.951578232832,1.47662368228
657,50466.0,18.320219,14,0.188957,0.00803900000005,1.229343,13.857033,53100.0,0.950395480226,1.32208814109
657,50466.0,18.320219,15,0.209149,0.00927300000001,1.260097,16.066078,53096.0,0.950467078499,1.14030437298
657,50466.0,18.320219,16,0.206368,0.012685,1.185053,17.028009,53156.0,0.949394235834,1.07588732188
657,50466.0,18.320219,17,0.184224,0.015551,1.19465,19.740726,53070.0,0.950932730356,0.928041805555
657,50466.0,18.320219,18,0.20874,0.017919,1.162727,21.679431,53654.0,0.940582249227,0.845050730344
657,50466.0,18.320219,19,0.204436,0.018876,1.003753,23.60219,53897.0,0.936341540345,0.77620843659
657,50466.0,18.320219,20,0.187284,0.019179,1.019564,26.519003,54163.0,0.931743071839,0.690833625985
724,43427.0,22.565291,2,0.23478,0.000788000000057,9.84977,10.869114,43619.0,0.99559824847,2.07609295477
724,43427.0,22.565291,3,0.241232,0.000880999999936,7.054414,8.417216,45299.0,0.958674584428,2.68084970137
724,43427.0,22.565291,4,0.253233,0.00128000000007,4.70173,6.655139,44330.0,0.979630047372,3.39065660387
724,43427.0,22.565291,5,0.246619,0.00203900000008,2.948326,5.553,44511.0,0.975646469412,4.06362164596
724,43427.0,22.565291,6,0.237454,0.00197300000002,2.737004,6.188091,44196.0,0.982600235315,3.64656741473
724,43427.0,22.565291,7,0.251535,0.003153,2.38023,6.768937,44174.0,0.983089600217,3.33365357072
724,43427.0,22.565291,8,0.251102,0.00363700000003,2.409847,8.055038,44198.0,0.982555771754,2.80138852231
724,43427.0,22.565291,9,0.251561,0.00408699999991,2.027303,9.083871,44326.0,0.979718449668,2.48410517939
724,43427.0,22.565291,10,0.256134,0.00531799999999,2.018136,10.285369,44482.0,0.976282541253,2.19392138483
724,43427.0,22.565291,11,0.261067,0.00526300000001,1.903917,11.713094,44691.0,0.971716900495,1.92650131554
724,43427.0,22.565291,12,0.238953,0.00703999999996,1.800036,13.029601,44732.0,0.970826254136,1.73184819704
724,43427.0,22.565291,13,0.243298,0.00909300000001,1.739211,14.990917,44897.0,0.967258391429,1.50526422099
724,43427.0,22.565291,14,0.270289,0.013312,1.444805,16.869771,45120.0,0.962477836879,1.33761691252
724,43427.0,22.565291,15,0.256425,0.013988,1.239558,18.819504,45659.0,0.951115880768,1.19903749854
724,43427.0,22.565291,16,0.237061,0.016575,1.216315,21.682998,45999.0,0.944085740994,1.04069054473
724,43427.0,22.565291,17,0.255869,0.018894,1.240595,22.852791,46089.0,0.942242183601,0.987419479748
724,43427.0,22.565291,18,0.242669,0.0203279999999,1.198118,26.413285,46177.0,0.940446542651,0.854315962592
724,43427.0,22.565291,19,0.242321,0.0236729999999,1.282173,29.322187,45995.0,0.944167844331,0.769563709555
724,43427.0,22.565291,20,0.303754,0.022709,1.076282,32.389942,46057.0,0.942896845214,0.696675869318
1084,248631.0,67.280978,2,0.90218,0.000819000000092,25.583147,28.203048,250697.0,0.991758975975,2.38559243668
1084,248631.0,67.280978,3,0.851878,0.00162799999998,11.319005,14.611861,259521.0,0.958038077843,4.60454544428
1084,248631.0,67.280978,4,0.822092,0.00150899999994,8.988249,13.35879,253234.0,0.981823135914,5.03645749353
1084,248631.0,67.280978,5,0.810402,0.0016750000002,6.581359,12.40198,255020.0,0.974947062975,5.42501906954
1084,248631.0,67.280978,6,0.816131,0.00176199999987,5.404772,13.013145,253747.0,0.979838185279,5.17023194624
1084,248631.0,67.280978,7,0.826079,0.00243900000009,4.822903,14.546664,256650.0,0.968755113968,4.62518265356
1084,248631.0,67.280978,8,0.814295,0.00288999999998,4.51368,16.67845,257164.0,0.96681883934,4.03400663731
