num_cities,optimal_cost,optimal_solve_time,num_clusters,clustering_time,high_level_cluster_solution_time,cluster_solve_time,cluster_total_time,cluster_optimal_cost,cluser_optimality,speedup
280,2688.0,2.962611,15,0.013292,0.011499,0.272577,2.772615,2967.0,0.90596562184,1.06852592228
280,2688.0,2.962611,16,0.013315,0.014558,0.247906,3.058153,2968.0,0.905660377358,0.968758266836
280,2688.0,2.962611,17,0.013207,0.023822,0.234444,3.411885,2976.0,0.903225806452,0.868320884203
280,2688.0,2.962611,18,0.013342,0.017221,0.194509,3.734002,3008.0,0.893617021277,0.793414411669
280,2688.0,2.962611,19,0.013316,0.024577,0.18753,4.125535,3024.0,0.888888888889,0.718115589857
280,2688.0,2.962611,20,0.013279,0.023885,0.169612,4.518604,3057.0,0.879293424926,0.655647407916
493,36400.0,9.171708,2,0.071791,0.000658999999999,7.712813,8.140274,36470.0,0.998080614203,1.12670752852
493,36400.0,9.171708,3,0.07088,0.001053,4.345384,4.958309,37750.0,0.964238410596,1.84976531313
493,36400.0,9.171708,4,0.073782,0.00100399999999,3.738707,4.625838,38072.0,0.956083210759,1.98271275388
493,36400.0,9.171708,5,0.070426,0.001182,3.393263,4.591626,38155.0,0.954003407155,1.99748585795
493,36400.0,9.171708,6,0.071648,0.00147000000001,3.389203,4.870646,37774.0,0.963625774342,1.88305781204
493,36400.0,9.171708,7,0.07041,0.00164000000001,3.653663,5.564989,38624.0,0.94241922121,1.64810891809
493,36400.0,9.171708,8,0.0704,0.00221599999999,3.536242,6.043571,38993.0,0.933500884774,1.51759746018
493,36400.0,9.171708,9,0.070788,0.00242999999999,3.517264,6.469561,38592.0,0.94320066335,1.41767084351
493,36400.0,9.171708,10,0.071904,0.00296900000001,3.437442,7.081733,38645.0,0.941907103118,1.29512197085
493,36400.0,9.171708,11,0.070824,0.004019,3.399435,7.754591,38840.0,0.937178166838,1.18274555035
493,36400.0,9.171708,12,0.070244,0.00456800000001,2.439335,7.490062,38778.0,0.938676569189,1.22451696662
493,36400.0,9.171708,13,0.070478,0.00632000000002,2.402924,8.353432,38924.0,0.935155688007,1.09795686372
493,36400.0,9.171708,14,0.070928,0.00737899999999,2.346635,9.199084,38883.0,0.936141758609,0.997024051525
493,36400.0,9.171708,15,0.070377,0.010072,2.358978,10.100845,39121.0,0.930446563227,0.908013933488
493,36400.0,9.171708,16,0.072152,0.013184,2.404539,11.217041,39167.0,0.929353792734,0.817658418116
493,36400.0,9.171708,17,0.070598,0.01202,2.317126,12.232745,39802.0,0.914526908196,0.749766957457
493,36400.0,9.171708,18,0.070305,0.013514,2.323112,13.396332,39546.0,0.920447074293,0.684643229206
493,36400.0,9.171708,19,0.070347,0.018891,2.497005,14.797112,39637.0,0.918333879961,0.619830950796
493,36400.0,9.171708,20,0.070593,0.022911,2.278192,15.797928,39785.0,0.914917682544,0.580563982821
575,6814.0,13.130254,2,0.113045,0.000731999999999,5.427143,6.002536,6858.0,0.993584135316,2.187451104
575,6814.0,13.130254,3,0.112712,0.000930000000039,3.881637,4.689369,6975.0,0.976917562724,2.80000443556
575,6814.0,13.130254,4,0.11239,0.001305,2.946601,4.053657,7060.0,0.965155807365,3.23911322542
575,6814.0,13.130254,5,0.112969,0.00181299999997,2.742531,4.340262,7019.0,0.970793560336,3.02522151889
575,6814.0,13.130254,6,0.112498,0.00234,1.90871,3.95649,7024.0,0.970102505695,3.31866224861
575,6814.0,13.130254,7,0.112405,0.00295199999999,1.597591,4.214245,7052.0,0.966250709019,3.1156835922
575,6814.0,13.130254,8,0.112359,0.00312200000002,1.433632,4.726272,7094.0,0.960530025374,2.77814184203
575,6814.0,13.130254,9,0.112859,0.00387499999999,1.36613,5.450375,7121.0,0.956888077517,2.40905515676
575,6814.0,13.130254,10,0.11279,0.005337,1.25383,6.15217,7110.0,0.958368495077,2.13424759069
575,6814.0,13.130254,11,0.115855,0.00618000000003,1.127624,7.031639,7169.0,0.950481238666,1.8673105943
575,6814.0,13.130254,12,0.112441,0.00684200000001,1.003831,7.876151,7189.0,0.947836973153,1.66709018149
575,6814.0,13.130254,13,0.112561,0.010156,1.041183,9.260468,7207.0,0.945469682253,1.41788233597
575,6814.0,13.130254,14,0.114598,0.01062,0.958041,10.273799,7237.0,0.941550366174,1.27803298468
575,6814.0,13.130254,15,0.112441,0.011767,0.933922,11.566104,7249.0,0.939991722996,1.13523568524
575,6814.0,13.130254,16,0.112505,0.020717,0.846695,12.912147,7258.0,0.938826122899,1.01689161376
575,6814.0,13.130254,17,0.112472,0.020595,0.881486,14.629236,7269.0,0.937405420278,0.897535182288
575,6814.0,13.130254,18,0.11581,0.030742,0.780591,17.531691,7303.0,0.933041215939,0.748943955264
575,6814.0,13.130254,19,0.128342,0.029363,0.784848,18.791036,7331.0,0.929477561042,0.698750936351
575,6814.0,13.130254,20,0.120981,0.033525,0.787128,20.990335,7336.0,0.928844056707,0.625538086934
657,50466.0,17.057662,2,0.175216,0.000696000000005,20.44654,21.305218,50465.0,1.00001981571,0.800633065571
657,50466.0,17.057662,3,0.176832,0.00100700000002,6.741365,7.957519,53677.0,0.94017922015,2.14359048342
657,50466.0,17.057662,4,0.180106,0.00106100000005,5.296651,7.099218,54641.0,0.923592174375,2.4027522468
657,50466.0,17.057662,5,0.169352,0.00149899999997,4.211076,6.482632,53126.0,0.949930354252,2.63128648981
657,50466.0,17.057662,6,0.182963,0.00147100000004,3.957658,6.882827,52949.0,0.953105818807,2.47829300373
657,50466.0,17.057662,7,0.1873,0.00186000000002,2.332533,6.088859,53220.0,0.94825253664,2.80145459108
657,50466.0,17.057662,8,0.170325,0.002047,1.768292,6.415529,53377.0,0.94546340184,2.65880833833
657,50466.0,17.057662,9,0.16879,0.002927,1.800616,7.263341,53364.0,0.945693726107,2.34845947616
